id,province_code,city_code,district_code,village_code,village,created_at,updated_at
506,11,1104,110403,1104032022,MAH BENGI,,
507,11,1104,110407,1104072008,GELELUNGI,,
508,11,1104,110407,1104072009,IE RELOP,,
509,11,1104,110407,1104072010,KAYU KUL,,
510,11,1104,110403,1104032027,COLO BLANG GELE,,
511,11,1104,110403,1104032028,KALA KEMILI,,
512,11,1104,110407,1104072012,KUNG,,
513,11,1104,110417,1104172003,ASIR ASIR ASIA,,
514,11,1104,110407,1104072016,PAYA JEGET,,
515,11,1104,110407,1104072025,TERANG ULEN,,
516,11,1104,110407,1104072024,TEBUK,,
517,11,1104,110407,1104072035,LINUNG AYU,,
518,11,1104,110407,1104072033,JURUSEN,,
519,11,1104,110417,1104172010,PEDEMUN ONE ONE,,
520,11,1104,110407,1104072041,URING,,
521,11,1104,110407,1104072038,WIH TERJUN,,
522,11,1104,110408,1104082002,BALE NOSAR,,
523,11,1104,110408,1104082006,GENUREN,,
524,11,1104,110408,1104082010,KELITU SINTEP,,
525,11,1104,110408,1104082018,WAKIL JALIL,,
526,11,1104,110408,1104082024,GELE PULO,,
527,11,1105,110501,1105012018,SUAK RAYA,,
528,11,1104,110410,1104102006,CANG DURI,,
529,11,1104,110411,1104112014,JONGKOK BATHIN,,
530,11,1104,110410,1104102011,KEKUYANG,,
531,11,1104,110411,1104112015,KALA LENGKIO,,
532,11,1104,110411,1104112016,KUTE LOT,,
533,11,1104,110410,1104102019,BLANG MANCUNG BAWAH,,
534,11,1107,110718,1107182044,CEUREUCOK SAGOE,,
535,11,1106,110605,1106052023,TEUBANG PHUI BARO,,
536,11,1104,110411,1104112002,GUNUNG BUKIT,,
537,11,1104,110411,1104112003,JONGOK MELUEM,,
538,11,1104,110411,1104112013,GUNUNG BALOHEN,,
539,11,1104,110411,1104112008,PAYA TUMPI,,
540,11,1104,110411,1104112007,PAYA REJE TAMI DELEM,,
541,11,1104,110411,1104112018,PAYA TUMPI I,,
542,11,1118,111804,1118042030,MEUNASAH PAKU,,
543,11,1104,110412,1104122003,BUTER BALIK,,
544,11,1104,110412,1104122009,SEGENE BALIK,,
545,11,1104,110412,1104122011,TAWAR MIKO,,
546,11,1104,110420,1104202008,PUCUK DEKU,,
547,11,1104,110413,1104132004,CELALA,,
548,11,1104,110413,1104132003,BERAWANG GADING,,
549,11,1104,110412,1104122024,PANTAN JERIK,,
550,11,1104,110412,1104122022,BLANG BALIK,,
551,11,1104,110413,1104132009,MAKMUR,,
552,11,1104,110413,1104132015,UNING BERAWANG RAMUNG,,
553,11,1104,110417,1104172007,HAKIM BALE BUJANG,,
554,11,1104,110417,1104172009,KUTENI REJE,,
555,11,1104,110417,1104172011,RAWE,,
556,11,1104,110417,1104172012,TAKENGON BARAT,,
557,11,1104,110417,1104172016,TELUK ONE-ONE,,
558,11,1104,110418,1104182004,MERAH MUYANG,,
559,11,1104,110418,1104182003,MERAH PUPUK,,
560,11,1104,110418,1104182007,TANOH ABU,,
561,11,1104,110420,1104202010,UNING PEGANTUNGEN,,
562,11,1104,110420,1104202012,KARANG BAYUR,,
563,11,1105,110508,1105082021,BABAH KRUENG TEP LEP,,
564,11,1104,110419,1104192009,BUKIT KEMUNING,,
565,11,1104,110420,1104202005,SIMPANG LUKUP BADAK,,
566,11,1104,110420,1104202002,BIES BARU,,
567,11,1104,110420,1104202003,BIES MULIE,,
568,11,1104,110421,1104212003,PILAR,,
569,11,1106,110601,1106012015,LAM JUHANG,,
570,11,1104,110421,1104212006,TIRMI ARA,,
571,11,1107,110706,1107062001,SIMPANG,,
572,11,1104,110421,1104212010,MEKAR MAJU,,
573,11,1105,110501,1105012002,KAMPUNG BELAKANG,,
574,11,1104,110421,1104212016,LUT JAYA,,
575,11,1104,110421,1104212012,TANJUNG,,
576,11,1104,110421,1104212014,KUALA RAWA,,
577,11,1105,110501,1105012015,LAPANG,,
578,11,1105,110501,1105012014,GAMPA,,
579,11,1105,110502,1105022005,ALUE TAMPAK,,
580,11,1105,110502,1105022011,SIMPANG,,
581,11,1105,110502,1105022017,PASI JEUMPA,,
582,11,1105,110502,1105022014,PASI TEUNGOH,,
583,11,1118,111804,1118042031,JEULANGA MATA IE,,
584,11,1105,110502,1105022051,PADANG SIKABU,,
585,11,1105,110502,1105022020,MEUNASAH GANTUNG,,
586,11,1105,110502,1105022052,SAWANG TEUBEI,,
587,11,1105,110502,1105022022,PUUK,,
588,11,1105,110502,1105022024,ALUE ON,,
589,11,1105,110502,1105022038,PUNGKIE,,
590,11,1105,110502,1105022042,MEUNUANG TANJONG,,
591,11,1105,110502,1105022039,PUCOK PUNGKIE,,
592,11,1105,110502,1105022037,KEUDE TANJONG,,
593,11,1105,110502,1105022053,ALUE LHOK,,
594,11,1105,110502,1105022045,TEUPIN PANAH,,
595,11,1105,110502,1105022044,BLANG DALAM,,
596,11,1105,110503,1105032006,TUTUT,,
597,11,1105,110503,1105032005,SARAH PERLAK,,
598,11,1105,110502,1105022046,DRIEN CALEUE,,
599,11,1105,110502,1105022050,PASI KUMBANG,,
600,11,1105,110502,1105022048,PASI MEUGAT,,
601,11,1105,110503,1105032001,TUNGKOP,,
602,11,1105,110503,1105032002,SAKUY,,
603,11,1105,110503,1105032008,TUWI SAYA,,
604,11,1105,110503,1105032011,PUNGKIE,,
605,11,1105,110503,1105032014,LUBOK BEUTONG,,
606,11,1105,110504,1105042021,PAYA DUA,,
607,11,1105,110504,1105042008,GEUMPA RAYA,,
608,11,1105,110503,1105032015,GLENG,,
609,11,1105,110504,1105042030,COT KEUMUDE,,
610,11,1105,110504,1105042001,KUALA BHEE,,
611,11,1105,110504,1105042003,PASI ACEH,,
612,11,1105,110504,1105042005,ARON BAROH,,
613,11,1105,110504,1105042004,ARON TUNONG,,
614,11,1105,110504,1105042007,RANTO PANYANG,,
615,11,1105,110504,1105042017,GUNONG HAMPA,,
616,11,1105,110504,1105042013,LUENG TEUNGKU YAH,,
617,11,1105,110504,1105042014,LUENG TANOH THO,,
618,11,1105,110504,1105042020,ALUE BLANG,,
619,11,1105,110504,1105042016,DRIEN MANGKO,,
620,11,1105,110504,1105042018,LUENG JAWA,,
621,11,1106,110608,1106082019,LAM RUKAM,,
622,11,1105,110504,1105042028,PULO IE,,
623,11,1105,110504,1105042025,DARUL HUDA,,
624,11,1105,110504,1105042027,JAWA,,
625,11,1105,110504,1105042034,PANTON,,
626,11,1107,110707,1107072029,ULEE BIRAH,,
627,11,1105,110504,1105042036,ALUE SUNDAK,,
628,11,1105,110504,1105042032,COT SITUAH,,
629,11,1105,110504,1105042041,COT LAGAN BUBON,,
630,11,1105,110504,1105042042,BAKAT,,
631,11,1105,110505,1105052002,COT DARAT,,
632,11,1105,110505,1105052005,COT MESJID,,
633,11,1105,110505,1105052004,COT SEUMEUREUNG,,
634,11,1105,110505,1105052003,COT PLUH,,
635,11,1105,110505,1105052006,COT LAMPISE,,
636,11,1105,110505,1105052011,GAMPONG LADANG,,
637,11,1105,110505,1105052008,COT AMUN,,
638,11,1105,110505,1105052007,COT SEULAMAT,,
639,11,1118,111804,1118042032,JEULANGA MESJID,,
640,11,1105,110505,1105052013,KEUREUSENG,,
641,11,1105,110505,1105052016,LEUBOK,,
642,11,1106,110602,1106022013,LAMBARO SEUBUN,,
643,11,1105,110505,1105052023,PUCOK LUENG,,
644,11,1105,110505,1105052022,PANGE,,
645,11,1105,110505,1105052027,SUAK SEUKE,,
646,11,1105,110505,1105052025,REUSAK,,
647,11,1105,110505,1105052028,SUAK PANTE BREUH,,
648,11,1105,110509,1105092002,RANTO PANYANG TIMUR,,
649,11,1105,110505,1105052030,SUAK SEUMASEH,,
650,11,1105,110506,1105062014,SEUMULENG,,
651,11,1105,110506,1105062016,SEUNEUBOK TRAP,,
652,11,1105,110508,1105082022,BERDIKARI,,
653,11,1105,110506,1105062012,PEULANTEU SP,,
654,11,1105,110506,1105062013,RAMBONG,,
655,11,1105,110507,1105072007,COT JURU MUDI,,
656,11,1105,110507,1105072005,COT BULOH,,
657,11,1105,110507,1105072014,PANTON BAHAGIA,,
658,11,1105,110507,1105072011,PANTE MUTIA,,
659,11,1105,110507,1105072013,PANTON MAKMU,,
660,11,1105,110507,1105072018,SEUNEUBOK LHONG,,
661,11,1105,110507,1105072017,SUAK KEUMUDEE,,
662,11,1105,110507,1105072016,RIMBA LANGGEH,,
663,11,1105,110507,1105072021,SIMPANG PEUT,,
664,11,1105,110507,1105072019,SUAK IE BEUSO,,
665,11,1105,110507,1105072024,UJONG BEUSA,,
666,11,1105,110507,1105072025,UJONG SIMPANG,,
667,11,1105,110509,1105092001,RANTO PANYANG BARAT,,
668,11,1105,110508,1105082003,BABAH ISEUNG,,
669,11,1105,110508,1105082005,ALUE KEUMANG,,
670,11,1105,110508,1105082006,MEUNUANG KINCO,,
671,11,1105,110508,1105082010,CANGGAI,,
672,11,1105,110508,1105082011,MANJENG,,
673,11,1106,110602,1106022022,MEUNASAH BEUTONG,,
674,11,1105,110510,1105102017,MON PASONG,,
675,11,1105,110509,1105092007,BULOH,,
676,11,1105,110510,1105102004,PASI MALEE,,
677,11,1105,110510,1105102006,BLANG COT MAMEH,,
678,11,1105,110509,1105092012,PASI MESJID,,
679,11,1105,110509,1105092013,MEUREUBO,,
680,11,1105,110509,1105092016,UJONG DRIEN,,
681,11,1105,110509,1105092015,GUNONG KLENG,,
682,11,1105,110509,1105092021,BALEE,,
683,11,1105,110509,1105092022,PAYA PEUNAGA,,
684,11,1105,110510,1105102008,ALUE LEUHOB,,
685,11,1105,110510,1105102009,LEUBOK PASI ARA,,
686,11,1105,110510,1105102010,ULEE PASI ARA,,
687,11,1105,110510,1105102007,BLANG COT RUBEK,,
688,11,1105,110510,1105102020,IE SAYANG,,
689,11,1105,110511,1105112004,KUBU CAPANG,,
690,11,1105,110511,1105112003,PAYA BARO,,
691,11,1105,110511,1105112015,BLANG DALAM,,
692,11,1106,110602,1106022026,LAMCOK,,
693,11,1105,110511,1105112012,TANGKEH,,
694,11,1105,110511,1105112014,BUKIT MEUGAJAH,,
695,11,1105,110511,1105112016,TEUMIKET RANOM,,
696,11,1105,110511,1105112020,ALUE SEURALEN,,
697,11,1105,110511,1105112019,ALUE MEUGANDA,,
698,11,1105,110511,1105112025,PAYA MEUGENDRANG,,
699,11,1106,110602,1106022027,MEUNASAH CUT,,
700,11,1105,110511,1105112023,BLANG LUAH KB,,
701,11,1105,110511,1105112026,GUNONG PANYANG,,
702,11,1105,110512,1105122002,MUGO CUT,,
703,11,1105,110512,1105122004,BARO PAYA,,
704,11,1105,110512,1105122006,BLANG TEUNGOH,,
705,11,1105,110512,1105122010,TUWI BUYA,,
706,11,1105,110512,1105122011,KUALA MANYEU,,
707,11,1105,110512,1105122016,BLANG BALEE,,
708,11,1105,110512,1105122015,COT MANGGIE,,
709,11,1105,110512,1105122017,BABAH KRUENG MANGGIE,,
710,11,1106,110601,1106012003,BAROH KRUENG KALA,,
711,11,1106,110601,1106012008,PAROY,,
712,11,1106,110601,1106012007,KAREUNG,,
713,11,1106,110601,1106012025,PASI,,
714,11,1106,110601,1106012006,BIREK,,
715,11,1106,110601,1106012024,GLEE BRUEK,,
716,11,1106,110602,1106022028,MEUNASAH BLANG,,
717,11,1106,110601,1106012011,BAROH BLANG MEE,,
718,11,1106,110601,1106012022,SANEY,,
719,11,1106,110601,1106012028,MEUNASAH LHOK,,
720,11,1106,110602,1106022001,MON IKEUN,,
721,11,1106,110602,1106022007,LAM ATEUK,,
722,11,1106,110602,1106022005,LAMGABOH,,
723,11,1106,110602,1106022019,MEUNASAH LAM GIREK,,
724,11,1106,110602,1106022016,MEUNASAH MESJID LAMLHOM,,
725,11,1106,110602,1106022018,MEUNASAH MANYANG,,
726,11,1106,110602,1106022020,MEUNASAH LAMBARO,,
727,11,1107,110707,1107072031,LAMREUNEUNG,,
728,11,1106,110602,1106022024,MEUNASAH BALEE,,
729,11,1106,110603,1106032002,INDRAPURI,,
730,11,1106,110603,1106032003,LAM LEUBOK,,
731,11,1106,110603,1106032006,LIMO MESJID,,
732,11,1107,110707,1107072043,BARO GAPUI,,
733,11,1106,110603,1106032011,COT KAREUNG,,
734,11,1106,110603,1106032014,MEUREU BUENG-U,,
735,11,1106,110603,1106032018,MANGGRA,,
736,11,1106,110603,1106032029,LAMBEUTONG,,
737,11,1106,110603,1106032028,ULEE KAREUNG,,
738,11,1106,110603,1106032030,LAMPUPOK BARO,,
739,11,1106,110603,1106032027,SEUREUMO,,
740,11,1106,110603,1106032035,SIHOM COT,,
741,11,1106,110603,1106032034,SIHOM LHOK,,
742,11,1106,110603,1106032041,LAMPANAH BARO,,
743,11,1106,110604,1106042001,PEUKAN SEULIMEUM,,
744,11,1106,110604,1106042010,BUGA,,
745,11,1106,110603,1106032052,LAMSIOT,,
746,11,1106,110603,1106032053,LINGOM,,
747,11,1106,110604,1106042012,ALUE RINDANG,,
748,11,1112,111204,1112042004,PALAK HULU,,
749,11,1106,110604,1106042019,MANGEU,,
750,11,1106,110604,1106042018,BATEE LHEE,,
751,11,1107,110707,1107072044,BALEE BAROH GAPUI,,
752,11,1106,110604,1106042025,LAMBADA,,
753,11,1106,110604,1106042023,PULO,,
754,11,1112,111204,1112042005,PALAK HILIR,,
755,11,1106,110604,1106042030,LAMPANAH,,
756,11,1106,110604,1106042029,MEURAH,,
757,11,1106,110604,1106042046,LAMPISANG TUNONG,,
758,11,1106,110604,1106042045,LAMPISANG DAYAH,,
759,11,1107,110708,1107082004,JURONG MESJID,,
760,11,1106,110604,1106042034,BEUREUNUT,,
761,11,1106,110604,1106042037,BAK SEUTUI,,
762,11,1106,110604,1106042035,MEUNASAH JEUMPA,,
763,11,1106,110605,1106052004,LAMPASEH KRUENG,,
764,11,1106,110604,1106042047,LAMPISANG TEUNGOH,,
765,11,1106,110605,1106052005,LAMNGA,,
766,11,1106,110605,1106052022,TEUBANG PHUI MESJID,,
767,11,1106,110605,1106052012,ULEE LHAT,,
768,11,1106,110605,1106052008,ALUE,,
769,11,1106,110605,1106052010,SEUBAM COT,,
770,11,1106,110605,1106052021,WARABO,,
771,11,1106,110605,1106052019,EMPEE TANONG,,
772,11,1107,110708,1107082019,MEUNASAH MESJID,,
773,11,1106,110605,1106052020,BAK CIRIH,,
774,11,1106,110605,1106052026,BUNG TUJOH,,
775,11,1106,110605,1106052024,BIRA COT,,
776,11,1106,110606,1106062015,TAMPOK BLANG,,
777,11,1106,110605,1106052046,COT LHOK,,
778,11,1106,110605,1106052049,PIYEUNG LHANG,,
779,11,1106,110606,1106062023,BLANG CUT,,
780,11,1106,110606,1106062003,DILIB LAMTEUNGOH,,
781,11,1106,110606,1106062006,SEUMEUREUNG,,
782,11,1107,110708,1107082020,MEUNASAH MEE,,
783,11,1106,110606,1106062010,LAMBARO SIBREH,,
784,11,1106,110606,1106062012,LAMGEU TUHA,,
785,11,1106,110606,1106062009,BAET MESJID,,
786,11,1106,110606,1106062016,LAMTEH DAYAH,,
787,11,1106,110606,1106062018,LAMBARIH JURONG RAYA,,
788,11,1106,110606,1106062017,LAM LHEU,,
789,11,1106,110606,1106062029,LAMBARIH BAK MEE,,
790,11,1106,110606,1106062028,MEUNASAH BAKTHU,,
791,11,1106,110606,1106062024,KLIENG MAYANG,,
792,11,1106,110606,1106062026,MEUNASAH TUHA,,
793,11,1106,110606,1106062025,ANEUK BATEE,,
794,11,1106,110607,1106072003,LAMREUNG,,
795,11,1106,110606,1106062033,LAMBIRAH,,
796,11,1106,110607,1106072011,LHEU BLANG,,
797,11,1106,110607,1106072008,LAGANG,,
798,11,1106,110607,1106072009,LAMSITEH,,
799,11,1106,110607,1106072004,LAMCOT,,
800,11,1106,110607,1106072016,LAMPEUNEUN,,
801,11,1106,110607,1106072018,DEUNONG,,
802,11,1106,110607,1106072015,LEU GEU,,
803,11,1107,110708,1107082021,MEUNASAH TEUNGOH,,
804,11,1106,110607,1106072013,LAMSIDAYA,,
805,11,1106,110609,1106092005,LAMREH,,
806,11,1106,110607,1106072022,DAROY KAMEU,,
807,11,1106,110607,1106072021,LAM BHEU,,
808,11,1106,110607,1106072026,LAMPASI ENGKING,,
809,11,1106,110607,1106072025,PASHEU BEUTONG,,
810,11,1106,110610,1106102035,REULOH,,
811,11,1106,110608,1106082008,LAM LUMPU,,
812,11,1106,110607,1106072032,ULEE TUY,,
813,11,1106,110607,1106072030,ULEE LUENG,,
814,11,1106,110608,1106082010,LAMTUTUI,,
815,11,1106,110608,1106082003,LAMBARO NEJID,,
816,11,1106,110608,1106082006,LAM MANYANG,,
817,11,1112,111204,1112042006,DURIAN JANGEK,,
818,11,1106,110608,1106082005,GAMPONG BARO,,
819,11,1106,110608,1106082015,LAMPISANG,,
820,11,1106,110608,1106082014,BEURADEUN,,
821,11,1106,110610,1106102012,LUBOK GAPUY,,
822,11,1106,110608,1106082024,PAYA TIENG,,
823,11,1106,110608,1106082026,RIMA KEUNEUROM,,
824,11,1106,110609,1106092006,MEUNASAH MON,,
825,11,1106,110609,1106092008,RUYUNG,,
826,11,1106,110610,1106102009,DHAM CEUKOK,,
827,11,1106,110609,1106092011,DURUNG,,
828,11,1106,110610,1106102005,MEUNASAH DEYAH,,
829,11,1106,110610,1106102001,LAMBARO,,
830,11,1106,110610,1106102003,BAKOY,,
831,11,1106,110610,1106102017,AJEE RAYEUK,,
832,11,1106,110610,1106102019,GANI,,
833,11,1106,110610,1106102016,ATEUK ANGGOK,,
834,11,1106,110610,1106102052,BADA,,
835,11,1106,110610,1106102024,AJEE PAGAR AIR,,
836,11,1106,110610,1106102032,MEUNASAH MANYET,,
837,11,1106,110610,1106102033,SANTAN,,
838,11,1106,110610,1106102030,KALUT,,
839,11,1106,110610,1106102045,LAMCOT,,
840,11,1106,110610,1106102048,COT GUD,,
841,11,1106,110610,1106102050,LAMBADA,,
842,11,1106,110610,1106102044,PALEUH PULO,,
843,11,1106,110610,1106102049,LAMDAYA,,
844,11,1106,110611,1106112001,KRUENG ANOI,,
845,11,1106,110610,1106102056,LAMPREH LAMTEUNGOH,,
846,11,1106,110611,1106112002,LAM PUUK,,
847,11,1106,110611,1106112007,COT MANCANG,,
848,11,1106,110611,1106112009,COT MASAM,,
849,11,1106,110611,1106112018,LAM SABANG,,
850,11,1106,110611,1106112019,LAM ALUE RAYA,,
851,11,1107,110715,1107152015,LUENG GUCI RUMPONG,,
852,11,1106,110611,1106112025,LAMTEUBE GEUPULA,,
853,11,1106,110611,1106112023,LEUPUNG ULEE ALUE,,
854,11,1106,110611,1106112024,LAMPOH TAROM,,
855,11,1106,110611,1106112028,BAK BULOH,,
856,11,1106,110611,1106112027,ARON,,
857,11,1106,110611,1106112031,LAM ROH,,
858,11,1106,110611,1106112043,BABAH JURONG,,
859,11,1107,110715,1107152016,DAYAH SEUMIDEUN,,
860,11,1106,110611,1106112036,LAMPOH KEUDE,,
861,11,1106,110611,1106112039,LAMBRO BILEU,,
862,11,1106,110611,1106112047,DEYAH,,
863,11,1107,110713,1107132024,DAYAH SYARIF,,
864,11,1106,110612,1106122021,LAM DUROY,,
865,11,1106,110611,1106112054,LAMCEU,,
866,11,1106,110613,1106132014,PASI JANENG,,
867,11,1106,110613,1106132016,ALUE REUYEUENG,,
868,11,1106,110612,1106122003,LAMBADA PEUKAN,,
869,11,1106,110613,1106132015,RABO,,
870,11,1106,110612,1106122008,GAMPONG COT,,
871,11,1106,110612,1106122009,GAMPONG BLANG,,
872,11,1106,110613,1106132017,DEUDAP,,
873,11,1106,110612,1106122010,LAMPUJA,,
874,11,1106,110612,1106122015,LAM GAWE,,
875,11,1107,110708,1107082030,MEUNASAH KANDANG,,
876,11,1106,110612,1106122022,LAM KLAT,,
877,11,1106,110613,1106132001,RINON,,
878,11,1107,110713,1107132025,PEUREULAK,,
879,11,1106,110613,1106132002,ALUE RAYA,,
880,11,1106,110613,1106132003,MELINGGE,,
881,11,1107,110708,1107082041,BLANG CUT,,
882,11,1106,110613,1106132006,GUGOP,,
883,11,1107,110711,1107112011,TEUNGOH ILOT,,
884,11,1106,110613,1106132013,LAMTENG,,
885,11,1106,110613,1106132011,LHOK,,
886,11,1106,110613,1106132012,TEUNOM,,
887,11,1106,110613,1106132010,LAMPUYANG,,
888,11,1107,110715,1107152018,REUBA WAIDO,,
889,11,1106,110614,1106142004,LON ASAN,,
890,11,1106,110615,1106152004,AWEK,,
891,11,1107,110706,1107062034,NEUROK,,
892,11,1106,110616,1106162012,BUENG SIMEK,,
893,11,1107,110707,1107072001,TAMPIENG TUNONG,,
894,11,1107,110715,1107152019,DAYAH TEUNGKU,,
895,11,1107,110707,1107072010,RAYA LHOK KAJU,,
896,11,1106,110614,1106142010,SUKA MULYA,,
897,11,1106,110614,1106142012,TEULADAN,,
898,11,1106,110616,1106162016,PAKUK,,
899,11,1106,110616,1106162004,LAMLEUPUNG,,
900,11,1106,110616,1106162009,IE ALANG DAYAH,,
901,11,1107,110707,1107072011,PULO GAMPONG U,,
902,11,1106,110616,1106162020,PASAR LAMPAKU,,
903,11,1106,110616,1106162023,KEUMIREU,,
904,11,1107,110715,1107152020,JURONG RAYA,,
905,11,1106,110616,1106162026,BAK SUKON,,
906,11,1106,110616,1106162028,GLEE JAI,,
907,11,1106,110616,1106162031,SIRON BLANG,,
908,11,1106,110617,1106172002,LAM ARA CUT,,
909,11,1107,110715,1107152021,BALEE RASTONG,,
910,11,1106,110617,1106172007,LEUPUNG CUT,,
911,11,1106,110620,1106202005,KLIENG MURIA,,
912,11,1106,110617,1106172005,LEUPUNG RIWAT,,
913,11,1106,110617,1106172014,LEUPUNG RAYEUK,,
914,11,1106,110618,1106182001,ATEUK LAM PHANG,,
915,11,1106,110621,1106212009,MEUNASAH BAET,,
916,11,1106,110618,1106182004,ATEUK LAM URA,,
917,11,1106,110618,1106182010,BATEE LINTEUNG,,
918,11,1106,110618,1106182011,KRUENG MAK,,
919,11,1106,110618,1106182013,LAMJAMEE LAMKRAK,,
920,11,1106,110618,1106182017,LAM URIT,,
921,11,1106,110621,1106212010,MEUNASAH INTAN,,
922,11,1106,110621,1106212011,RUMPET,,
923,11,1106,110619,1106192004,LAMKUNYET,,
924,11,1106,110619,1106192007,TURAM,,
925,11,1106,110619,1106192006,NEUSOK,,
926,11,1106,110619,1106192008,TUBALUY,,
927,11,1106,110619,1106192009,BLANG KIREE,,
928,11,1106,110622,1106222001,LAYEUN,,
929,11,1106,110622,1106222003,LAMSEUNIA,,
930,11,1106,110619,1106192012,LAMBLEUT,,
931,11,1106,110620,1106202003,BAET,,
932,11,1106,110620,1106202002,KAJHU,,
933,11,1107,110715,1107152022,LUENG MESJID,,
934,11,1106,110622,1106222006,DAYAH MAMPLAM,,
935,11,1106,110622,1106222005,MEUNASAH BAK U,,
936,11,1106,110620,1106202007,LAMPINEUNG,,
937,11,1106,110620,1106202008,LAM ASAN,,
938,11,1106,110620,1106202011,KLIENG COT ARON,,
939,11,1107,110704,1107042032,SEUPEUNG,,
940,11,1106,110620,1106202013,MIRUK LAM REUDEP,,
941,11,1106,110621,1106212006,MIRUK,,
942,11,1106,110623,1106232007,COT MON RAYA,,
943,11,1106,110623,1106232006,PAYA UE,,
944,11,1106,110623,1106232004,LAM SIEM,,
945,11,1106,110623,1106232022,COT BAGIE,,
946,11,1106,110623,1106232008,COT MEULANGEUN,,
947,11,1107,110704,1107042044,METAREUM,,
948,11,1107,110704,1107042043,KEUTAPANG BAMBONG,,
949,11,1106,110623,1106232025,EMPEE BATA,,
950,11,1106,110623,1106232014,COT RUMPUN,,
951,11,1107,110707,1107072026,MESJID DIJIEM,,
952,11,1107,110703,1107032015,TEUPIN RAYA,,
953,11,1106,110623,1106232024,COT MANCANG,,
954,11,1107,110703,1107032002,DAYAH BAROH,,
955,11,1107,110703,1107032006,GEUNTENG BARAT,,
956,11,1107,110703,1107032005,PULO BUNGONG,,
957,11,1107,110703,1107032016,RUNGKOM,,
958,11,1107,110703,1107032009,GLUMPANG LHEE,,
959,11,1107,110703,1107032010,ARON,,
960,11,1107,110703,1107032013,MESJID,,
961,11,1107,110703,1107032012,DAYAH,,
962,11,1107,110715,1107152024,MEE HAGU,,
963,11,1107,110704,1107042003,DABOH,,
964,11,1107,110703,1107032021,TEUPIN JEUE,,
965,11,1107,110707,1107072027,SUKON ULEE GAMPONG,,
966,11,1107,110703,1107032019,SEULATAN,,
967,11,1107,110704,1107042016,DAYAH REUBEE,,
968,11,1107,110704,1107042001,TUNONG,,
969,11,1107,110704,1107042013,KUMBANG,,
970,11,1107,110704,1107042010,KRUENG REUBEE,,
971,11,1107,110704,1107042011,NEULOP,,
972,11,1107,110704,1107042015,BUNGO,,
973,11,1107,110704,1107042012,GLEE,,
974,11,1107,110704,1107042009,REUBA,,
975,11,1107,110704,1107042021,ULEE TUTUE RAYA,,
976,11,1107,110704,1107042025,PULO TUNONG,,
977,11,1107,110704,1107042022,MESJID AREE,,
978,11,1107,110704,1107042024,PANTEE AREE,,
979,11,1107,110704,1107042019,PUUK AREE,,
980,11,1107,110704,1107042039,RUSEB,,
981,11,1107,110704,1107042037,LUENG DAMA,,
982,11,1107,110704,1107042040,SAGOE,,
983,11,1107,110704,1107042041,SEUKEUM,,
984,11,1107,110704,1107042034,DAYAH BEUAH,,
985,11,1107,110706,1107062016,SUKON BAROH,,
986,11,1107,110706,1107062005,COT TUNONG,,
987,11,1107,110706,1107062017,KRUET TEUMPEUN,,
988,11,1107,110706,1107062006,BILI,,
989,11,1107,110706,1107062007,PANJOE,,
990,11,1107,110706,1107062018,BLANG DRANG,,
991,11,1107,110706,1107062013,KUPULA,,
992,11,1107,110706,1107062010,DAYAH TANOH,,
993,11,1107,110706,1107062014,PULO LUENG TEUGA,,
994,11,1107,110706,1107062025,TUFAH JEULATANG,,
995,11,1107,110706,1107062023,JURONG PANDE,,
996,11,1107,110706,1107062028,MEUNJEE,,
997,11,1107,110706,1107062030,DAYAH KP. PISANG,,
998,11,1107,110706,1107062022,PULO LON / PULO DAYAH,,
999,11,1107,110706,1107062024,PULO GAJAH MATE,,
1000,11,1107,110707,1107072006,DAYAH KEURAKO,,
1001,11,1107,110707,1107072004,JURONG,,
1002,11,1107,110707,1107072005,KEUTAPANG,,
1003,11,1107,110707,1107072002,TAMPIENG BAROH,,
1004,11,1107,110707,1107072007,MESJID LAM UJONG,,
1005,11,1107,110707,1107072021,BLANG GAROT,,
1006,11,1107,110707,1107072023,TUNGKOP CUT,,
1007,11,1107,110707,1107072024,GUCI,,
1008,11,1107,110707,1107072019,GAROT CUT,,
1009,11,1107,110707,1107072022,MEULAYU,,
1010,11,1107,110707,1107072025,TEUNGOH BLANG,,
1011,11,1107,110707,1107072016,MESJID TUNGKOP,,
1012,11,1107,110707,1107072034,RUMIA,,
1013,11,1107,110707,1107072036,BARO BLUEK,,
1014,11,1107,110707,1107072035,WAKHEUH,,
1015,11,1107,110707,1107072037,MESJID ULEE GAMPONG,,
1016,11,1107,110707,1107072049,BEUREUDEP,,
1017,11,1107,110708,1107082002,ARON ASAN KUMBANG,,
